timestamp,y_true,y_pred,risk_score,warning_level_raw,warning_level,event_flag,Velocity,Acceleration,pred_increment
2018-05-05 06:44:00,144.0808,143.54531590909113,0.08763884571299937,0,0,0,0.8246,1.4477142857142862,0.28911590909112306
2018-05-05 06:51:00,144.9628,144.31725681818196,0.10878063459057762,0,0,0,0.882,0.49200000000000005,0.2364568181819493
2018-05-05 06:58:00,146.3549,145.2635954545456,0.28431960895686464,1,0,0,1.3921,4.372285714285713,0.3007954545456073
2018-05-05 07:05:00,147.747,146.7316659090911,0.32979363870529976,1,1,0,1.3921,0.0,0.3767659090911195
2018-05-05 07:12:00,149.6296,148.52888636363662,0.37434055994931875,1,1,0,1.4825,0.7748571428571431,0.7818863636366018
2018-05-05 07:19:00,151.6731,150.81309772727283,0.41155529310024835,1,1,0,1.5044,0.18771428571428597,1.1834977272728224
2018-05-05 07:26:00,153.2911,153.36920909090924,0.5622179703587563,2,1,0,1.618,0.973714285714287,1.696109090909232
2018-05-05 07:33:00,154.2825,155.59903181818194,0.43039740357384276,1,1,0,0.9914,-5.370857142857144,2.3079318181819417
2018-05-05 07:40:00,155.2982,157.08461818181843,0.5261523459950828,2,1,0,1.0157,0.20828571428571513,2.802118181818429
2018-05-05 07:47:00,156.7215,158.03169090909114,0.6069425220317471,2,1,0,1.4233,3.4937142857142853,2.733490909091131
2018-05-05 07:54:00,158.1448,158.9113863636365,0.6138017421226029,2,2,0,1.4233,0.0,2.1898863636365036
2018-05-05 08:01:00,159.3266,159.81297954545474,0.5345476455475855,2,2,0,1.1819,-2.0691428571428574,1.6681795454547341
2018-05-05 08:08:00,160.4088,160.62553863636376,0.4893304779700109,2,2,0,1.0822,-0.8545714285714276,1.2989386363637436
2018-05-05 08:15:00,161.3113,161.39917500000007,0.37089822256708677,1,2,0,0.9025,-1.540285714285715,0.9903750000000571
2018-05-05 08:22:00,161.8936,162.18215454545472,0.28035763737332475,1,2,0,0.8523,-0.4302857142857145,0.8708545454547334
2018-05-05 08:29:00,162.4781,162.74637045454563,0.21026822802999356,0,2,0,0.8545,0.018857142857143634,0.8527704545456345
2018-05-05 08:36:00,163.2628,163.2981136363637,0.15770117102249517,0,1,0,0.7847,-0.598285714285715,0.820013636363683
2018-05-05 08:43:00,164.0475,163.92066363636374,0.11827587826687139,0,1,0,0.7847,0.0,0.6578636363637429
2018-05-05 08:50:00,165.2165,164.4793772727276,0.17647682798224035,0,1,0,1.169,3.2940000000000005,0.4318772727275757
2018-05-05 08:57:00,166.5809,165.3139227272729,0.27688547046745154,1,1,0,1.3644,1.674857142857143,0.09742272727291379
2018-05-05 09:04:00,167.9279,166.67229090909115,0.2948542795837035,1,1,0,1.347,-0.14914285714285785,0.09139090909113179
2018-05-05 09:11:00,169.2371,168.42940681818203,0.32402595258497346,1,1,0,1.3092,-0.32400000000000045,0.5015068181820368
2018-05-05 09:18:00,170.5463,170.2770295454548,0.3464828463212431,1,1,0,1.3092,0.0,1.039929545454811
2018-05-05 09:25:00,171.7641,172.0440090909093,0.28045111801497197,1,1,0,1.2178,-0.7834285714285708,1.4977090909092965
2018-05-05 09:32:00,172.9787,173.6007204545455,0.33865651712547895,1,1,0,1.2146,-0.027428571428572215,1.836620454545482
2018-05-05 09:39:00,174.5679,174.9015681818184,0.4996690628752168,2,1,0,1.5891,3.2100000000000004,1.9228681818183873
2018-05-05 09:46:00,176.3885,176.25220909090933,0.5705342987216447,2,1,0,1.6207,0.27085714285714346,1.6843090909093235
2018-05-05 09:53:00,178.1424,177.8708204545456,0.628601907233897,2,2,0,1.7539,1.1417142857142855,1.4823204545456008
2018-05-05 10:00:00,179.7154,179.65356363636377,0.6090014461688422,2,2,0,1.573,-1.5505714285714292,1.5111636363637615
2018-05-05 10:07:00,181.2884,181.3903272727276,0.6371367820617196,2,2,0,1.573,0.0,1.674927272727615
2018-05-05 10:14:00,182.737,183.15011590909108,0.5463627284251601,2,2,0,1.4486,-1.066285714285713,1.8617159090910889
2018-05-05 10:21:00,184.175,184.76105000000024,0.5719760321298295,2,2,0,1.438,-0.09085714285714427,2.024050000000244
2018-05-05 10:28:00,185.7471,186.19170681818204,0.5904636343713305,2,2,0,1.572,1.1485714285714295,2.01670681818203
2018-05-05 10:35:00,187.419,187.58306136363655,0.6377006564832479,2,2,0,1.6719,0.8562857142857132,1.8359613636365566
2018-05-05 10:42:00,189.3163,189.03161818181843,0.7046237308012756,3,2,0,1.8973,1.9320000000000004,1.6126181818184193
2018-05-05 10:49:00,191.9913,190.703363636364,1.0,3,2,0,2.675,6.665999999999999,1.3870636363639903
2018-05-05 10:56:00,194.6663,193.1771454545459,1.0,3,2,0,2.675,0.0,1.1858454545458983
2018-05-05 11:03:00,196.7979,196.2460000000002,0.8867176037436696,3,3,0,2.1316,-4.657714285714283,1.5797000000002015
2018-05-05 11:10:00,198.8529,199.18220909090925,0.9191561514638952,3,3,0,2.055,-0.6565714285714286,2.3843090909092552
2018-05-05 11:17:00,200.6792,201.78891818181833,0.9493353890426325,3,3,0,1.9863,-0.5888571428571446,2.9360181818183264
2018-05-05 11:24:00,202.3013,203.87990909090936,0.9859633093822551,3,3,0,1.9622,-0.20657142857142866,3.2007090909093563
2018-05-05 11:31:00,203.7761,205.43306136363654,1.0,3,3,0,1.94748,-0.12617142857142724,3.1317613636365422
2018-05-05 11:38:00,204.5792,206.49090909090924,0.9668279699453071,3,3,0,1.98031,0.28139999999999926,2.7148090909092275
2018-05-05 11:45:00,205.3823,206.80446363636378,0.888679640684786,3,3,0,1.98031,0.0,2.225263636363792
2018-05-05 11:52:00,207.7063,206.78685227272751,0.9172609831262907,3,3,0,2.324,2.9459142857142844,1.4045522727275284
2018-05-05 11:59:00,210.3386,207.89636590909126,0.9039057612118644,3,3,0,2.6323,2.642571428571429,0.19006590909125975
2018-05-05 12:06:00,212.8113,210.21799318181849,0.7724262366855422,3,3,0,2.4727,-1.3679999999999977,-0.1206068181815283
