timestamp,blast_count,total_charge_kg,mean_charge_kg,max_ppv_est_mm_s,disturbance_index,blast_count_6h,charge_24h_kg
2024-06-14 10:00:00,0.0,0.0,0.0,0.0,3.0916,2.0,1157.9
2024-06-14 11:00:00,2.0,910.7,455.35,12.84,6.1778,4.0,2068.6
2024-06-14 12:00:00,0.0,0.0,0.0,0.0,5.2294,4.0,2068.6
2024-06-14 13:00:00,0.0,0.0,0.0,0.0,4.4266,4.0,2068.6
2024-06-14 14:00:00,1.0,326.3,326.3,14.23,5.9858,5.0,2394.9
2024-06-14 15:00:00,1.0,370.7,370.7,8.65,6.8586,4.0,2537.2
2024-06-14 16:00:00,2.0,602.8,301.4,10.88,8.4007,6.0,3140.0
2024-06-14 17:00:00,0.0,0.0,0.0,0.0,7.111,4.0,2840.9
2024-06-14 18:00:00,0.0,0.0,0.0,0.0,6.0193,4.0,2840.9
2024-06-14 19:00:00,0.0,0.0,0.0,0.0,5.0953,4.0,2840.9
2024-06-14 20:00:00,0.0,0.0,0.0,0.0,4.313,3.0,2840.9
2024-06-14 21:00:00,0.0,0.0,0.0,0.0,3.6509,2.0,2840.9
2024-06-14 22:00:00,0.0,0.0,0.0,0.0,3.0904,0.0,2840.9
2024-06-14 23:00:00,0.0,0.0,0.0,0.0,2.616,0.0,2840.9
2024-06-15 00:00:00,0.0,0.0,0.0,0.0,2.2144,0.0,2840.9
2024-06-15 01:00:00,0.0,0.0,0.0,0.0,1.8744,0.0,2840.9
2024-06-15 02:00:00,0.0,0.0,0.0,0.0,1.5867,0.0,2840.9
2024-06-15 03:00:00,0.0,0.0,0.0,0.0,1.3431,0.0,2840.9
2024-06-15 04:00:00,0.0,0.0,0.0,0.0,1.1369,0.0,2840.9
2024-06-15 05:00:00,0.0,0.0,0.0,0.0,0.9624,0.0,2840.9
2024-06-15 06:00:00,0.0,0.0,0.0,0.0,0.8146,0.0,2840.9
2024-06-15 07:00:00,0.0,0.0,0.0,0.0,0.6896,0.0,2840.9
2024-06-15 08:00:00,0.0,0.0,0.0,0.0,0.5837,0.0,2840.9
2024-06-15 09:00:00,0.0,0.0,0.0,0.0,0.4941,0.0,2210.5
2024-06-15 10:00:00,0.0,0.0,0.0,0.0,0.4182,0.0,2210.5
2024-06-15 11:00:00,0.0,0.0,0.0,0.0,0.354,0.0,1299.8000000000002
2024-06-15 12:00:00,0.0,0.0,0.0,0.0,0.2997,0.0,1299.8000000000002
2024-06-15 13:00:00,0.0,0.0,0.0,0.0,0.2537,0.0,1299.8000000000002
2024-06-15 14:00:00,0.0,0.0,0.0,0.0,0.2147,0.0,973.4999999999999
2024-06-15 15:00:00,0.0,0.0,0.0,0.0,0.1818,0.0,602.8
2024-06-15 16:00:00,0.0,0.0,0.0,0.0,0.1539,0.0,0.0
2024-06-15 17:00:00,0.0,0.0,0.0,0.0,0.1302,0.0,0.0
2024-06-15 18:00:00,0.0,0.0,0.0,0.0,0.1102,0.0,0.0
2024-06-15 19:00:00,0.0,0.0,0.0,0.0,0.0933,0.0,0.0
2024-06-15 20:00:00,0.0,0.0,0.0,0.0,0.079,0.0,0.0
2024-06-15 21:00:00,0.0,0.0,0.0,0.0,0.0669,0.0,0.0
2024-06-15 22:00:00,0.0,0.0,0.0,0.0,0.0566,0.0,0.0
2024-06-15 23:00:00,0.0,0.0,0.0,0.0,0.0479,0.0,0.0
2024-06-16 00:00:00,0.0,0.0,0.0,0.0,0.0406,0.0,0.0
2024-06-16 01:00:00,0.0,0.0,0.0,0.0,0.0343,0.0,0.0
2024-06-16 02:00:00,0.0,0.0,0.0,0.0,0.0291,0.0,0.0
2024-06-16 03:00:00,0.0,0.0,0.0,0.0,0.0246,0.0,0.0
2024-06-16 04:00:00,0.0,0.0,0.0,0.0,0.0208,0.0,0.0
2024-06-16 05:00:00,0.0,0.0,0.0,0.0,0.0176,0.0,0.0
2024-06-16 06:00:00,0.0,0.0,0.0,0.0,0.0149,0.0,0.0
2024-06-16 07:00:00,0.0,0.0,0.0,0.0,0.0126,0.0,0.0
2024-06-16 08:00:00,0.0,0.0,0.0,0.0,0.0107,0.0,0.0
2024-06-16 09:00:00,0.0,0.0,0.0,0.0,0.009,0.0,0.0
2024-06-16 10:00:00,0.0,0.0,0.0,0.0,0.0077,0.0,0.0
2024-06-16 11:00:00,0.0,0.0,0.0,0.0,0.0065,0.0,0.0
2024-06-16 12:00:00,0.0,0.0,0.0,0.0,0.0055,0.0,0.0
2024-06-16 13:00:00,0.0,0.0,0.0,0.0,0.0046,0.0,0.0
2024-06-16 14:00:00,0.0,0.0,0.0,0.0,0.0039,0.0,0.0
2024-06-16 15:00:00,0.0,0.0,0.0,0.0,0.0033,0.0,0.0
2024-06-16 16:00:00,0.0,0.0,0.0,0.0,0.0028,0.0,0.0
2024-06-16 17:00:00,0.0,0.0,0.0,0.0,0.0024,0.0,0.0
2024-06-16 18:00:00,0.0,0.0,0.0,0.0,0.002,0.0,0.0
2024-06-16 19:00:00,0.0,0.0,0.0,0.0,0.0017,0.0,0.0
2024-06-16 20:00:00,0.0,0.0,0.0,0.0,0.0014,0.0,0.0
2024-06-16 21:00:00,0.0,0.0,0.0,0.0,0.0012,0.0,0.0
2024-06-16 22:00:00,0.0,0.0,0.0,0.0,0.001,0.0,0.0
2024-06-16 23:00:00,0.0,0.0,0.0,0.0,0.0009,0.0,0.0
2024-06-17 00:00:00,0.0,0.0,0.0,0.0,0.0007,0.0,0.0
2024-06-17 01:00:00,0.0,0.0,0.0,0.0,0.0006,0.0,0.0
2024-06-17 02:00:00,0.0,0.0,0.0,0.0,0.0005,0.0,0.0
2024-06-17 03:00:00,0.0,0.0,0.0,0.0,0.0005,0.0,0.0
2024-06-17 04:00:00,0.0,0.0,0.0,0.0,0.0004,0.0,0.0
2024-06-17 05:00:00,0.0,0.0,0.0,0.0,0.0003,0.0,0.0
2024-06-17 06:00:00,0.0,0.0,0.0,0.0,0.0003,0.0,0.0
2024-06-17 07:00:00,0.0,0.0,0.0,0.0,0.0002,0.0,0.0
2024-06-17 08:00:00,0.0,0.0,0.0,0.0,0.0002,0.0,0.0
2024-06-17 09:00:00,1.0,536.4,536.4,15.76,2.9172,1.0,536.4
2024-06-17 10:00:00,1.0,480.6,480.6,9.61,4.6318,2.0,1017.0
2024-06-17 11:00:00,0.0,0.0,0.0,0.0,3.9208,2.0,1017.0
2024-06-17 12:00:00,0.0,0.0,0.0,0.0,3.3188,2.0,1017.0
2024-06-17 13:00:00,0.0,0.0,0.0,0.0,2.8093,2.0,1017.0
2024-06-17 14:00:00,0.0,0.0,0.0,0.0,2.3781,2.0,1017.0
2024-06-17 15:00:00,0.0,0.0,0.0,0.0,2.013,1.0,1017.0
2024-06-17 16:00:00,1.0,282.6,282.6,6.18,3.0285,1.0,1299.6
2024-06-17 17:00:00,2.0,488.20000000000005,244.10000000000002,8.87,4.671,3.0,1787.8000000000002
2024-06-17 18:00:00,0.0,0.0,0.0,0.0,3.9539,3.0,1787.8000000000002
2024-06-17 19:00:00,0.0,0.0,0.0,0.0,3.3469,3.0,1787.8000000000002
2024-06-17 20:00:00,0.0,0.0,0.0,0.0,2.8331,3.0,1787.8000000000002
2024-06-17 21:00:00,0.0,0.0,0.0,0.0,2.3982,3.0,1787.8000000000002
2024-06-17 22:00:00,0.0,0.0,0.0,0.0,2.03,2.0,1787.8000000000002
2024-06-17 23:00:00,0.0,0.0,0.0,0.0,1.7184,0.0,1787.8000000000002
2024-06-18 00:00:00,0.0,0.0,0.0,0.0,1.4546,0.0,1787.8000000000002
2024-06-18 01:00:00,0.0,0.0,0.0,0.0,1.2313,0.0,1787.8000000000002
2024-06-18 02:00:00,0.0,0.0,0.0,0.0,1.0422,0.0,1787.8000000000002
2024-06-18 03:00:00,0.0,0.0,0.0,0.0,0.8822,0.0,1787.8000000000002
2024-06-18 04:00:00,0.0,0.0,0.0,0.0,0.7468,0.0,1787.8000000000002
2024-06-18 05:00:00,0.0,0.0,0.0,0.0,0.6322,0.0,1787.8000000000002
2024-06-18 06:00:00,0.0,0.0,0.0,0.0,0.5351,0.0,1787.8000000000002
2024-06-18 07:00:00,0.0,0.0,0.0,0.0,0.453,0.0,1787.8000000000002
2024-06-18 08:00:00,0.0,0.0,0.0,0.0,0.3834,0.0,1787.8000000000002
2024-06-18 09:00:00,0.0,0.0,0.0,0.0,0.3246,0.0,1251.4
2024-06-18 10:00:00,0.0,0.0,0.0,0.0,0.2747,0.0,770.8000000000001
2024-06-18 11:00:00,1.0,206.5,206.5,6.79,1.4278,1.0,977.3000000000001
2024-06-18 12:00:00,0.0,0.0,0.0,0.0,1.2086,1.0,977.3000000000001
2024-06-18 13:00:00,0.0,0.0,0.0,0.0,1.0231,1.0,977.3000000000001
2024-06-18 14:00:00,0.0,0.0,0.0,0.0,0.866,1.0,977.3000000000001
2024-06-18 15:00:00,0.0,0.0,0.0,0.0,0.7331,1.0,977.3000000000001
2024-06-18 16:00:00,0.0,0.0,0.0,0.0,0.6205,1.0,694.7
2024-06-18 17:00:00,1.0,468.9,468.9,10.7,2.7675,1.0,675.4
2024-06-18 18:00:00,0.0,0.0,0.0,0.0,2.3426,1.0,675.4
2024-06-18 19:00:00,0.0,0.0,0.0,0.0,1.983,1.0,675.4
2024-06-18 20:00:00,0.0,0.0,0.0,0.0,1.6786,1.0,675.4
2024-06-18 21:00:00,0.0,0.0,0.0,0.0,1.4209,1.0,675.4
2024-06-18 22:00:00,0.0,0.0,0.0,0.0,1.2028,1.0,675.4
2024-06-18 23:00:00,0.0,0.0,0.0,0.0,1.0181,0.0,675.4
2024-06-19 00:00:00,0.0,0.0,0.0,0.0,0.8618,0.0,675.4
2024-06-19 01:00:00,0.0,0.0,0.0,0.0,0.7295,0.0,675.4
2024-06-19 02:00:00,0.0,0.0,0.0,0.0,0.6175,0.0,675.4
2024-06-19 03:00:00,0.0,0.0,0.0,0.0,0.5227,0.0,675.4
2024-06-19 04:00:00,0.0,0.0,0.0,0.0,0.4425,0.0,675.4
2024-06-19 05:00:00,0.0,0.0,0.0,0.0,0.3745,0.0,675.4
2024-06-19 06:00:00,0.0,0.0,0.0,0.0,0.317,0.0,675.4
2024-06-19 07:00:00,0.0,0.0,0.0,0.0,0.2684,0.0,675.4
2024-06-19 08:00:00,0.0,0.0,0.0,0.0,0.2272,0.0,675.4
2024-06-19 09:00:00,0.0,0.0,0.0,0.0,0.1923,0.0,675.4
2024-06-19 10:00:00,0.0,0.0,0.0,0.0,0.1628,0.0,675.4
2024-06-19 11:00:00,1.0,440.0,440.0,7.27,1.9648,1.0,908.9
2024-06-19 12:00:00,0.0,0.0,0.0,0.0,1.6632,1.0,908.9
2024-06-19 13:00:00,0.0,0.0,0.0,0.0,1.4078,1.0,908.9
2024-06-19 14:00:00,1.0,478.4,478.4,15.37,3.9247,2.0,1387.3
2024-06-19 15:00:00,1.0,448.0,448.0,13.57,5.7992,3.0,1835.3
2024-06-19 16:00:00,0.0,0.0,0.0,0.0,4.9089,3.0,1835.3
2024-06-19 17:00:00,0.0,0.0,0.0,0.0,4.1553,2.0,1366.4
2024-06-19 18:00:00,0.0,0.0,0.0,0.0,3.5174,2.0,1366.4
2024-06-19 19:00:00,0.0,0.0,0.0,0.0,2.9774,2.0,1366.4
2024-06-19 20:00:00,0.0,0.0,0.0,0.0,2.5203,1.0,1366.4
2024-06-19 21:00:00,0.0,0.0,0.0,0.0,2.1334,0.0,1366.4
2024-06-19 22:00:00,0.0,0.0,0.0,0.0,1.8059,0.0,1366.4
2024-06-19 23:00:00,0.0,0.0,0.0,0.0,1.5286,0.0,1366.4
2024-06-20 00:00:00,0.0,0.0,0.0,0.0,1.294,0.0,1366.4
2024-06-20 01:00:00,0.0,0.0,0.0,0.0,1.0953,0.0,1366.4
2024-06-20 02:00:00,0.0,0.0,0.0,0.0,0.9272,0.0,1366.4
2024-06-20 03:00:00,0.0,0.0,0.0,0.0,0.7848,0.0,1366.4
2024-06-20 04:00:00,0.0,0.0,0.0,0.0,0.6643,0.0,1366.4
2024-06-20 05:00:00,0.0,0.0,0.0,0.0,0.5624,0.0,1366.4
2024-06-20 06:00:00,0.0,0.0,0.0,0.0,0.476,0.0,1366.4
2024-06-20 07:00:00,0.0,0.0,0.0,0.0,0.4029,0.0,1366.4
2024-06-20 08:00:00,0.0,0.0,0.0,0.0,0.3411,0.0,1366.4
2024-06-20 09:00:00,0.0,0.0,0.0,0.0,0.2887,0.0,1366.4
2024-06-20 10:00:00,1.0,347.5,347.5,22.23,3.3362,1.0,1713.9
2024-06-20 11:00:00,0.0,0.0,0.0,0.0,2.824,1.0,1273.9
2024-06-20 12:00:00,0.0,0.0,0.0,0.0,2.3905,1.0,1273.9
2024-06-20 13:00:00,0.0,0.0,0.0,0.0,2.0235,1.0,1273.9
2024-06-20 14:00:00,0.0,0.0,0.0,0.0,1.7128,1.0,795.5
2024-06-20 15:00:00,0.0,0.0,0.0,0.0,1.4499,1.0,347.5
2024-06-20 16:00:00,0.0,0.0,0.0,0.0,1.2273,0.0,347.5
2024-06-20 17:00:00,0.0,0.0,0.0,0.0,1.0389,0.0,347.5
2024-06-20 18:00:00,0.0,0.0,0.0,0.0,0.8794,0.0,347.5
2024-06-20 19:00:00,0.0,0.0,0.0,0.0,0.7444,0.0,347.5
2024-06-20 20:00:00,0.0,0.0,0.0,0.0,0.6301,0.0,347.5
2024-06-20 21:00:00,0.0,0.0,0.0,0.0,0.5334,0.0,347.5
2024-06-20 22:00:00,0.0,0.0,0.0,0.0,0.4515,0.0,347.5
2024-06-20 23:00:00,0.0,0.0,0.0,0.0,0.3822,0.0,347.5
2024-06-21 00:00:00,0.0,0.0,0.0,0.0,0.3235,0.0,347.5
2024-06-21 01:00:00,0.0,0.0,0.0,0.0,0.2738,0.0,347.5
2024-06-21 02:00:00,0.0,0.0,0.0,0.0,0.2318,0.0,347.5
2024-06-21 03:00:00,0.0,0.0,0.0,0.0,0.1962,0.0,347.5
2024-06-21 04:00:00,0.0,0.0,0.0,0.0,0.1661,0.0,347.5
2024-06-21 05:00:00,0.0,0.0,0.0,0.0,0.1406,0.0,347.5
2024-06-21 06:00:00,0.0,0.0,0.0,0.0,0.119,0.0,347.5
2024-06-21 07:00:00,0.0,0.0,0.0,0.0,0.1007,0.0,347.5
2024-06-21 08:00:00,0.0,0.0,0.0,0.0,0.0853,0.0,347.5
2024-06-21 09:00:00,0.0,0.0,0.0,0.0,0.0722,0.0,347.5
2024-06-21 10:00:00,0.0,0.0,0.0,0.0,0.0611,0.0,0.0
2024-06-21 11:00:00,0.0,0.0,0.0,0.0,0.0517,0.0,0.0
2024-06-21 12:00:00,0.0,0.0,0.0,0.0,0.0438,0.0,0.0
2024-06-21 13:00:00,0.0,0.0,0.0,0.0,0.0371,0.0,0.0
2024-06-21 14:00:00,0.0,0.0,0.0,0.0,0.0314,0.0,0.0
2024-06-21 15:00:00,1.0,304.0,304.0,11.0,1.8866,1.0,304.0
2024-06-21 16:00:00,2.0,701.7,350.85,24.39,5.7902,3.0,1005.7
2024-06-21 17:00:00,0.0,0.0,0.0,0.0,4.9013,3.0,1005.7
2024-06-21 18:00:00,0.0,0.0,0.0,0.0,4.1488,3.0,1005.7
2024-06-21 19:00:00,0.0,0.0,0.0,0.0,3.5119,3.0,1005.7
2024-06-21 20:00:00,0.0,0.0,0.0,0.0,2.9728,3.0,1005.7
2024-06-21 21:00:00,0.0,0.0,0.0,0.0,2.5164,2.0,1005.7
2024-06-21 22:00:00,0.0,0.0,0.0,0.0,2.1301,0.0,1005.7
2024-06-21 23:00:00,0.0,0.0,0.0,0.0,1.8031,0.0,1005.7
2024-06-22 00:00:00,0.0,0.0,0.0,0.0,1.5263,0.0,1005.7
2024-06-22 01:00:00,0.0,0.0,0.0,0.0,1.292,0.0,1005.7
2024-06-22 02:00:00,0.0,0.0,0.0,0.0,1.0936,0.0,1005.7
2024-06-22 03:00:00,0.0,0.0,0.0,0.0,0.9257,0.0,1005.7
2024-06-22 04:00:00,0.0,0.0,0.0,0.0,0.7836,0.0,1005.7
2024-06-22 05:00:00,0.0,0.0,0.0,0.0,0.6633,0.0,1005.7
2024-06-22 06:00:00,0.0,0.0,0.0,0.0,0.5615,0.0,1005.7
2024-06-22 07:00:00,0.0,0.0,0.0,0.0,0.4753,0.0,1005.7
2024-06-22 08:00:00,0.0,0.0,0.0,0.0,0.4023,0.0,1005.7
2024-06-22 09:00:00,0.0,0.0,0.0,0.0,0.3406,0.0,1005.7
2024-06-22 10:00:00,0.0,0.0,0.0,0.0,0.2883,0.0,1005.7
2024-06-22 11:00:00,1.0,369.6,369.6,11.35,2.303,1.0,1375.3000000000002
2024-06-22 12:00:00,0.0,0.0,0.0,0.0,1.9495,1.0,1375.3000000000002
2024-06-22 13:00:00,0.0,0.0,0.0,0.0,1.6502,1.0,1375.3000000000002
2024-06-22 14:00:00,0.0,0.0,0.0,0.0,1.3969,1.0,1375.3000000000002
2024-06-22 15:00:00,0.0,0.0,0.0,0.0,1.1824,1.0,1071.3000000000002
2024-06-22 16:00:00,0.0,0.0,0.0,0.0,1.0009,1.0,369.6
2024-06-22 17:00:00,0.0,0.0,0.0,0.0,0.8472,0.0,369.6
2024-06-22 18:00:00,0.0,0.0,0.0,0.0,0.7172,0.0,369.6
2024-06-22 19:00:00,0.0,0.0,0.0,0.0,0.6071,0.0,369.6
2024-06-22 20:00:00,0.0,0.0,0.0,0.0,0.5139,0.0,369.6
2024-06-22 21:00:00,0.0,0.0,0.0,0.0,0.435,0.0,369.6
2024-06-22 22:00:00,0.0,0.0,0.0,0.0,0.3682,0.0,369.6
2024-06-22 23:00:00,0.0,0.0,0.0,0.0,0.3117,0.0,369.6
2024-06-23 00:00:00,0.0,0.0,0.0,0.0,0.2638,0.0,369.6
2024-06-23 01:00:00,0.0,0.0,0.0,0.0,0.2233,0.0,369.6
2024-06-23 02:00:00,0.0,0.0,0.0,0.0,0.189,0.0,369.6
2024-06-23 03:00:00,0.0,0.0,0.0,0.0,0.16,0.0,369.6
2024-06-23 04:00:00,0.0,0.0,0.0,0.0,0.1355,0.0,369.6
2024-06-23 05:00:00,0.0,0.0,0.0,0.0,0.1147,0.0,369.6
2024-06-23 06:00:00,0.0,0.0,0.0,0.0,0.0971,0.0,369.6
2024-06-23 07:00:00,0.0,0.0,0.0,0.0,0.0822,0.0,369.6
2024-06-23 08:00:00,0.0,0.0,0.0,0.0,0.0695,0.0,369.6
2024-06-23 09:00:00,0.0,0.0,0.0,0.0,0.0589,0.0,369.6
2024-06-23 10:00:00,0.0,0.0,0.0,0.0,0.0498,0.0,369.6
2024-06-23 11:00:00,0.0,0.0,0.0,0.0,0.0422,0.0,0.0
2024-06-23 12:00:00,0.0,0.0,0.0,0.0,0.0357,0.0,0.0
2024-06-23 13:00:00,0.0,0.0,0.0,0.0,0.0302,0.0,0.0
2024-06-23 14:00:00,0.0,0.0,0.0,0.0,0.0256,0.0,0.0
2024-06-23 15:00:00,0.0,0.0,0.0,0.0,0.0217,0.0,0.0
2024-06-23 16:00:00,0.0,0.0,0.0,0.0,0.0183,0.0,0.0
2024-06-23 17:00:00,0.0,0.0,0.0,0.0,0.0155,0.0,0.0
2024-06-23 18:00:00,0.0,0.0,0.0,0.0,0.0131,0.0,0.0
2024-06-23 19:00:00,0.0,0.0,0.0,0.0,0.0111,0.0,0.0
2024-06-23 20:00:00,0.0,0.0,0.0,0.0,0.0094,0.0,0.0
2024-06-23 21:00:00,0.0,0.0,0.0,0.0,0.008,0.0,0.0
2024-06-23 22:00:00,0.0,0.0,0.0,0.0,0.0067,0.0,0.0
2024-06-23 23:00:00,0.0,0.0,0.0,0.0,0.0057,0.0,0.0
2024-06-24 00:00:00,0.0,0.0,0.0,0.0,0.0048,0.0,0.0
2024-06-24 01:00:00,0.0,0.0,0.0,0.0,0.0041,0.0,0.0
2024-06-24 02:00:00,0.0,0.0,0.0,0.0,0.0035,0.0,0.0
2024-06-24 03:00:00,0.0,0.0,0.0,0.0,0.0029,0.0,0.0
2024-06-24 04:00:00,0.0,0.0,0.0,0.0,0.0025,0.0,0.0
2024-06-24 05:00:00,0.0,0.0,0.0,0.0,0.0021,0.0,0.0
2024-06-24 06:00:00,0.0,0.0,0.0,0.0,0.0018,0.0,0.0
2024-06-24 07:00:00,0.0,0.0,0.0,0.0,0.0015,0.0,0.0
2024-06-24 08:00:00,0.0,0.0,0.0,0.0,0.0013,0.0,0.0
2024-06-24 09:00:00,1.0,395.8,395.8,7.68,1.7586,1.0,395.8
2024-06-24 10:00:00,0.0,0.0,0.0,0.0,1.4886,1.0,395.8
2024-06-24 11:00:00,1.0,357.0,357.0,14.02,3.5546,2.0,752.8
2024-06-24 12:00:00,0.0,0.0,0.0,0.0,3.0089,2.0,752.8
2024-06-24 13:00:00,0.0,0.0,0.0,0.0,2.547,2.0,752.8
2024-06-24 14:00:00,0.0,0.0,0.0,0.0,2.156,2.0,752.8
2024-06-24 15:00:00,2.0,685.3000000000001,342.65000000000003,13.77,4.9152,3.0,1438.1000000000001
2024-06-24 16:00:00,0.0,0.0,0.0,0.0,4.1607,3.0,1438.1000000000001
2024-06-24 17:00:00,1.0,444.1,444.1,10.9,5.7222,3.0,1882.2000000000003
2024-06-24 18:00:00,0.0,0.0,0.0,0.0,4.8437,3.0,1882.2000000000003
2024-06-24 19:00:00,0.0,0.0,0.0,0.0,4.1001,3.0,1882.2000000000003
2024-06-24 20:00:00,0.0,0.0,0.0,0.0,3.4707,3.0,1882.2000000000003
2024-06-24 21:00:00,0.0,0.0,0.0,0.0,2.9379,1.0,1882.2000000000003
2024-06-24 22:00:00,0.0,0.0,0.0,0.0,2.4868,1.0,1882.2000000000003
2024-06-24 23:00:00,0.0,0.0,0.0,0.0,2.1051,0.0,1882.2000000000003
2024-06-25 00:00:00,0.0,0.0,0.0,0.0,1.7819,0.0,1882.2000000000003
2024-06-25 01:00:00,0.0,0.0,0.0,0.0,1.5083,0.0,1882.2000000000003
2024-06-25 02:00:00,0.0,0.0,0.0,0.0,1.2768,0.0,1882.2000000000003
2024-06-25 03:00:00,0.0,0.0,0.0,0.0,1.0808,0.0,1882.2000000000003
2024-06-25 04:00:00,0.0,0.0,0.0,0.0,0.9149,0.0,1882.2000000000003
2024-06-25 05:00:00,0.0,0.0,0.0,0.0,0.7744,0.0,1882.2000000000003
2024-06-25 06:00:00,0.0,0.0,0.0,0.0,0.6555,0.0,1882.2000000000003
2024-06-25 07:00:00,0.0,0.0,0.0,0.0,0.5549,0.0,1882.2000000000003
2024-06-25 08:00:00,0.0,0.0,0.0,0.0,0.4697,0.0,1882.2000000000003
2024-06-25 09:00:00,0.0,0.0,0.0,0.0,0.3976,0.0,1486.4
2024-06-25 10:00:00,0.0,0.0,0.0,0.0,0.3366,0.0,1486.4
2024-06-25 11:00:00,0.0,0.0,0.0,0.0,0.2849,0.0,1129.4
2024-06-25 12:00:00,0.0,0.0,0.0,0.0,0.2412,0.0,1129.4
2024-06-25 13:00:00,0.0,0.0,0.0,0.0,0.2041,0.0,1129.4
2024-06-25 14:00:00,0.0,0.0,0.0,0.0,0.1728,0.0,1129.4
2024-06-25 15:00:00,0.0,0.0,0.0,0.0,0.1463,0.0,444.1
2024-06-25 16:00:00,1.0,361.1,361.1,8.29,1.8556,1.0,805.2
2024-06-25 17:00:00,1.0,451.1,451.1,10.68,3.7664,2.0,812.2
2024-06-25 18:00:00,0.0,0.0,0.0,0.0,3.1882,2.0,812.2
2024-06-25 19:00:00,0.0,0.0,0.0,0.0,2.6988,2.0,812.2
2024-06-25 20:00:00,0.0,0.0,0.0,0.0,2.2845,2.0,812.2
2024-06-25 21:00:00,0.0,0.0,0.0,0.0,1.9338,2.0,812.2
2024-06-25 22:00:00,0.0,0.0,0.0,0.0,1.6369,1.0,812.2
2024-06-25 23:00:00,0.0,0.0,0.0,0.0,1.3856,0.0,812.2
2024-06-26 00:00:00,0.0,0.0,0.0,0.0,1.1729,0.0,812.2
2024-06-26 01:00:00,0.0,0.0,0.0,0.0,0.9928,0.0,812.2
2024-06-26 02:00:00,0.0,0.0,0.0,0.0,0.8404,0.0,812.2
2024-06-26 03:00:00,0.0,0.0,0.0,0.0,0.7114,0.0,812.2
2024-06-26 04:00:00,0.0,0.0,0.0,0.0,0.6022,0.0,812.2
2024-06-26 05:00:00,0.0,0.0,0.0,0.0,0.5097,0.0,812.2
2024-06-26 06:00:00,0.0,0.0,0.0,0.0,0.4315,0.0,812.2
2024-06-26 07:00:00,0.0,0.0,0.0,0.0,0.3652,0.0,812.2
2024-06-26 08:00:00,0.0,0.0,0.0,0.0,0.3092,0.0,812.2
2024-06-26 09:00:00,0.0,0.0,0.0,0.0,0.2617,0.0,812.2
2024-06-26 10:00:00,0.0,0.0,0.0,0.0,0.2215,0.0,812.2
2024-06-26 11:00:00,1.0,423.0,423.0,10.81,2.326,1.0,1235.2
2024-06-26 12:00:00,0.0,0.0,0.0,0.0,1.9689,1.0,1235.2
2024-06-26 13:00:00,0.0,0.0,0.0,0.0,1.6667,1.0,1235.2
2024-06-26 14:00:00,0.0,0.0,0.0,0.0,1.4108,1.0,1235.2
2024-06-26 15:00:00,2.0,665.2,332.6,8.65,3.7222,3.0,1900.4
2024-06-26 16:00:00,0.0,0.0,0.0,0.0,3.1508,3.0,1539.3000000000002
2024-06-26 17:00:00,0.0,0.0,0.0,0.0,2.6671,2.0,1088.2
2024-06-26 18:00:00,0.0,0.0,0.0,0.0,2.2576,2.0,1088.2
2024-06-26 19:00:00,0.0,0.0,0.0,0.0,1.9111,2.0,1088.2
2024-06-26 20:00:00,0.0,0.0,0.0,0.0,1.6177,2.0,1088.2
2024-06-26 21:00:00,0.0,0.0,0.0,0.0,1.3693,0.0,1088.2
2024-06-26 22:00:00,0.0,0.0,0.0,0.0,1.1591,0.0,1088.2
2024-06-26 23:00:00,0.0,0.0,0.0,0.0,0.9812,0.0,1088.2
2024-06-27 00:00:00,0.0,0.0,0.0,0.0,0.8305,0.0,1088.2
2024-06-27 01:00:00,0.0,0.0,0.0,0.0,0.703,0.0,1088.2
2024-06-27 02:00:00,0.0,0.0,0.0,0.0,0.5951,0.0,1088.2
2024-06-27 03:00:00,0.0,0.0,0.0,0.0,0.5037,0.0,1088.2
2024-06-27 04:00:00,0.0,0.0,0.0,0.0,0.4264,0.0,1088.2
2024-06-27 05:00:00,0.0,0.0,0.0,0.0,0.361,0.0,1088.2
2024-06-27 06:00:00,0.0,0.0,0.0,0.0,0.3055,0.0,1088.2
2024-06-27 07:00:00,0.0,0.0,0.0,0.0,0.2586,0.0,1088.2
2024-06-27 08:00:00,0.0,0.0,0.0,0.0,0.2189,0.0,1088.2
2024-06-27 09:00:00,0.0,0.0,0.0,0.0,0.1853,0.0,1088.2
2024-06-27 10:00:00,0.0,0.0,0.0,0.0,0.1569,0.0,1088.2
2024-06-27 11:00:00,0.0,0.0,0.0,0.0,0.1328,0.0,665.2
2024-06-27 12:00:00,0.0,0.0,0.0,0.0,0.1124,0.0,665.2
2024-06-27 13:00:00,0.0,0.0,0.0,0.0,0.0951,0.0,665.2
2024-06-27 14:00:00,0.0,0.0,0.0,0.0,0.0805,0.0,665.2
2024-06-27 15:00:00,2.0,1006.5999999999999,503.29999999999995,26.19,5.2037,2.0,1006.5999999999999
2024-06-27 16:00:00,0.0,0.0,0.0,0.0,4.4048,2.0,1006.5999999999999
2024-06-27 17:00:00,0.0,0.0,0.0,0.0,3.7286,2.0,1006.5999999999999
2024-06-27 18:00:00,0.0,0.0,0.0,0.0,3.1562,2.0,1006.5999999999999
2024-06-27 19:00:00,0.0,0.0,0.0,0.0,2.6717,2.0,1006.5999999999999
